hnox_3,hnox_2,hnox_1,WT_3,WT_2,WT_1,Majority.protein.IDs,Fasta.headers,id,uniprot_id,Gene,description,,Significance_Pvalue,Fold change (hnox/WT),(-)Log t-test p value,Significance_PFDR,Fold change (hnox/WT),(-)Log t-test p value_,Score,dgc_1,dgc_2,dgc_3,Fold change(hnox/WT),,P_value,#NAME?,t-test Difference,#NAME?,t-test Difference_,gene_symbol,description,sig.FDR_dgc_vs_hnox,sig.PVal_dgc_vs_hnox,adj.P.Val_dgc_vs_hnox,P.Value_dgc_vs_hnox,B_dgc_vs_hnox,t_dgc_vs_hnox,average_intensity_dgc_vs_hnox,CI.R_dgc_vs_hnox,CI.L_dgc_vs_hnox,sig.FDR_dgc_vs_WT,logFC_dgc_vs_hnox,sig.PVal_dgc_vs_WT,adj.P.Val_dgc_vs_WT,P.Value_dgc_vs_WT,B_dgc_vs_WT,t_dgc_vs_WT,average_intensity_dgc_vs_WT,CI.R_dgc_vs_WT,CI.L_dgc_vs_WT,logFC_dgc_vs_WT,sig.PVal_hnox_vs_WT,sig.FDR_hnox_vs_WT,adj.P.Val_hnox_vs_WT,P.Value_hnox_vs_WT,B_hnox_vs_WT,t_hnox_vs_WT,average_intensity_hnox_vs_WT,CI.R_hnox_vs_WT,CI.L_hnox_vs_WT,logFC_hnox_vs_WT
13.58288,13.33177,13.96822,14.37293,14.17006,14.39409,A1BBI0,tr|A1BBI0|A1BBI0_PARDP Penicillin amidase OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_4813 PE=3 SV=1,2582,A1BBI0,Pden_4813,Penicillin amidase,,+,-0.684737206,1.584757142,,-0.684737206,1.584757142,14.753,14.67245379,14.69901726,14.85164031,-0.684737254,0.051382099,0.051380629,1.584757142,-0.684737206,1.584757142,-0.684737206,Pden_4813,Penicillin amidase,1,1,0.001367437,5.89E-05,1.841678639,7.469759764,14.22700729,1.455007073,0.771819693,0,1.113413383,0,0.11819662,0.019874685,-3.634281925,2.875937857,14.22700729,0.770269819,0.087082439,0.428676129,0,0,0.025061748,0.001609385,-1.519822375,-4.593821907,14.22700729,-0.343143565,-1.026330944,-0.684737254
19.59229,19.36477,19.42711,19.71156,19.69734,19.80493,A1BBI4,"tr|A1BBI4|A1BBI4_PARDP TRAP dicarboxylate transporter, DctP subunit OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_4817 PE=3 SV=1",2583,A1BBI4,Pden_4817,"TRAP dicarboxylate transporter, DctP subunit",,+,-0.276549657,1.661451471,,-0.276549657,1.661451471,50.457,20.17399441,20.02957173,20.12624616,-0.276549093,0.036918099,0.036919299,1.661451471,-0.276549657,1.661451471,-0.276549657,Pden_4817,"TRAP dicarboxylate transporter, DctP subunit",0,0,0.000588236,1.49E-05,3.303178219,8.824902863,19.76975728,0.816382242,0.480707324,0,0.648544783,0,0.023740663,0.000817878,-0.371484566,5.061833681,19.76975728,0.539833148,0.20415823,0.371995689,0,0,0.044977487,0.004975238,-2.731298386,-3.763069182,19.76975728,-0.108711634,-0.444386552,-0.276549093
12.69205,12.82188,12.91458,12.76548,12.18101,12.59211,A1BBI5,"tr|A1BBI5|A1BBI5_PARDP Transcriptional regulator, IclR family OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_4818 PE=4 SV=1",2584,A1BBI5,Pden_4818,"Transcriptional regulator, IclR family",,,0.296637853,0.735216966,,0.296637853,0.735216966,8.8235,12.76567116,12.6526781,12.42674263,0.296637738,0.222912574,0.222913894,0.735216966,0.296637853,0.735216966,0.296637853,Pden_4818,"Transcriptional regulator, IclR family",0,0,0.400684184,0.234550467,-6.745773593,-1.281856814,12.64580009,0.15320714,-0.542153242,0,-0.194473051,0,0.676398644,0.518999966,-6.547989347,0.673412075,12.64580009,0.449844879,-0.245515504,0.102164687,0,0,0.257266285,0.08499146,-5.600365869,1.955268889,12.64580009,0.64431793,-0.051042453,0.296637738
18.04853,17.84085,17.97057,17.76456,17.84968,17.77123,A1BBI6,tr|A1BBI6|A1BBI6_PARDP Thiolase OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_4819 PE=3 SV=1,2585,A1BBI6,Pden_4819,Thiolase,,,0.158159256,1.119336103,,0.158159256,1.119336103,28.771,17.98399928,17.84481138,17.840906,0.158159439,0.104385548,0.10437883,1.119336103,0.158159256,1.119336103,0.158159256,Pden_4819,Thiolase,0,0,0.568014651,0.393075582,-7.152245682,-0.899812993,17.87945974,0.097531673,-0.224353677,0,-0.063411002,0,0.403953655,0.213672591,-5.888735608,1.344496561,17.87945974,0.255691112,-0.066194239,0.094748437,0,0,0.194402686,0.053255079,-5.15495075,2.244309554,17.87945974,0.319102114,-0.002783237,0.158159439
14.88479,14.79703,15.06398,14.69581,14.88291,14.64075,A1BBI7,tr|A1BBI7|A1BBI7_PARDP AMP-dependent synthetase and ligase OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_4820 PE=4 SV=1,2586,A1BBI7,Pden_4820,AMP-dependent synthetase and ligase,,,0.175443014,0.750078481,,0.175443014,0.750078481,7.4948,14.71337255,14.65865418,14.55132845,0.175442687,0.178136869,0.178137906,0.750078481,0.175443014,0.750078481,0.175443014,Pden_4820,AMP-dependent synthetase and ligase,0,0,0.067085103,0.016011775,-4.168995507,-2.999385111,14.76540515,-0.065405933,-0.482897038,0,-0.274151486,0,0.495554837,0.309951708,-6.189448359,-1.079934694,14.76540515,0.110036754,-0.307454351,-0.098708799,0,0,0.263358853,0.08915489,-5.651592613,1.919450417,14.76540515,0.38418824,-0.033302866,0.175442687
14.84131,14.64799,14.77949,14.5808,14.59512,14.53451,A1BBI8,tr|A1BBI8|A1BBI8_PARDP PPC domain-containing protein OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_4821 PE=4 SV=1,2587,A1BBI8,Pden_4821,PPC domain-containing protein,,+,0.186123212,1.44482044,,0.186123212,1.44482044,14.542,14.57350546,14.71575324,14.8361114,0.186123283,0.070777191,0.070777154,1.44482044,0.186123212,1.44482044,0.186123212,Pden_4821,PPC domain-containing protein,0,0,0.704738257,0.561122331,-7.383666499,-0.604854534,14.67828791,0.132706275,-0.228323191,0,-0.047808458,0,0.282558419,0.116148497,-5.352028634,1.749906884,14.67828791,0.318829559,-0.042199907,0.138314826,0,0,0.172784232,0.044639133,-4.981264649,2.354761418,14.67828791,0.366638017,0.00560855,0.186123283
14.97092,14.97829,15.11314,15.1157,15.08031,14.93044,A1BBI9,tr|A1BBI9|A1BBI9_PARDP Short-chain dehydrogenase/reductase SDR OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_4822 PE=4 SV=1,2588,A1BBI9,Pden_4822,Short-chain dehydrogenase/reductase SDR,,,-0.021365801,0.105162218,,-0.021365801,0.105162218,53.317,14.93153985,15.04441788,14.84445313,-0.021365769,0.785501637,0.785508558,0.105162218,-0.021365801,0.105162218,-0.021365801,Pden_4822,Short-chain dehydrogenase/reductase SDR,0,0,0.496960721,0.324666247,-7.010119927,-1.045579682,15.0010221,0.09550339,-0.256793051,0,-0.080644831,0,0.410626776,0.220555659,-5.915325867,-1.322592025,15.0010221,0.074137621,-0.27815882,-0.1020106,0,0,0.900052238,0.788409637,-7.310872676,-0.277012344,15.0010221,0.154782452,-0.197513989,-0.021365769
20.22461,20.18195,20.17999,19.97131,20.08375,20.10251,A1BBJ1,tr|A1BBJ1|A1BBJ1_PARDP Phosphoglucomutase/phosphomannomutase alpha/beta/alpha domain I OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_4824 PE=3 SV=1,2589,A1BBJ1,Pden_4824,Phosphoglucomutase/phosphomannomutase alpha/beta/alpha domain I,,+,0.142992655,1.519380908,,0.142992655,1.519380908,99.547,20.23672886,20.15045714,20.17393061,0.142992102,0.059920097,0.059918953,1.519380908,0.142992655,1.519380908,0.142992655,Pden_4824,Phosphoglucomutase/phosphomannomutase alpha/beta/alpha domain I,0,0,0.934147138,0.881440989,-7.570214886,-0.153704573,20.14502604,0.11747506,-0.134428684,0,-0.008476812,0,0.155947572,0.039008126,-4.313887873,2.439079104,20.14502604,0.260467161,0.008563418,0.13451529,0,0,0.135529296,0.030512121,-4.601834182,2.592783676,20.14502604,0.268943973,0.01704023,0.142992102
14.94355,14.44812,15.02248,14.65865,14.59642,14.88878,A1BBJ3,tr|A1BBJ3|A1BBJ3_PARDP Uncharacterized protein OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_4826 PE=4 SV=1,2590,A1BBJ3,Pden_4826,Uncharacterized protein,,,0.090099335,0.169739015,,0.090099335,0.169739015,8.1527,14.55514828,14.7306883,14.64883491,0.090099254,0.684432869,0.684432408,0.169739015,0.090099335,0.169739015,0.090099335,Pden_4826,Uncharacterized protein,0,0,0.486591167,0.315349459,-6.98558256,-1.068604561,14.72140653,0.182931588,-0.502578947,0,-0.159823679,0,0.787221595,0.653076354,-6.673531096,-0.466187735,14.72140653,0.273030842,-0.412479693,-0.069724425,0,0,0.751962814,0.562995173,-7.155219193,0.602416826,14.72140653,0.432854521,-0.252656014,0.090099254
16.71764,16.37521,16.40273,16.90668,16.93007,16.87602,A1BBJ6,tr|A1BBJ6|A1BBJ6_PARDP Periplasmic binding protein OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_4829 PE=4 SV=1,2591,A1BBJ6,Pden_4829,Periplasmic binding protein,,+,-0.405733744,1.664710461,,-0.405733744,1.664710461,45.827,17.23873863,17.23209031,17.26694671,-0.405733409,0.063380018,0.063379176,1.664710461,-0.405733744,1.664710461,-0.405733744,Pden_4829,Periplasmic binding protein,0,0,0.000711192,1.95E-05,3.007614674,8.516330494,16.88290334,0.947827884,0.546971166,0,0.747399525,0,0.053823678,0.004106977,-2.037931263,3.893154156,16.88290334,0.542094475,0.141237758,0.341666117,0,0,0.024002537,0.001464199,-1.437113539,-4.623176337,16.88290334,-0.20530505,-0.606161767,-0.405733409
13.26699,13.21086,13.38676,12.93354,13.09105,13.18509,A1BBJ8,tr|A1BBJ8|A1BBJ8_PARDP Negative transcriptional regulator OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_4832 PE=4 SV=1,2592,A1BBJ8,Pden_4832,Negative transcriptional regulator,,,0.218313217,1.142476628,,0.218313217,1.142476628,4.3776,12.91836415,13.31522308,13.44874358,0.218313279,0.079138547,0.079135256,1.142476628,0.218313217,1.142476628,0.218313217,Pden_4832,Negative transcriptional regulator,0,0,0.780628894,0.661058732,-7.469299889,-0.454595293,13.19518007,0.245549532,-0.367072201,0,-0.060761334,0,0.46240477,0.271195077,-6.082080211,1.178749175,13.19518007,0.463862812,-0.148758922,0.157551945,0,0,0.337499473,0.139685194,-6.063417668,1.633344468,13.19518007,0.524624146,-0.087997587,0.218313279
17.45781,17.45934,17.50815,17.42669,17.51476,17.38098,A1BBK5,"tr|A1BBK5|A1BBK5_PARDP HAD-superfamily hydrolase, subfamily IA, variant 3 OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_4839 PE=4 SV=1",2593,A1BBK5,Pden_4839,"HAD-superfamily hydrolase, subfamily IA, variant 3",,,0.034285863,0.331588287,,0.034285863,0.331588287,60.807,17.58241763,17.30282801,17.51634921,0.034285869,0.485896146,0.485967336,0.331588287,0.034285863,0.331588287,0.034285863,Pden_4839,"HAD-superfamily hydrolase, subfamily IA, variant 3",0,0,0.954567453,0.921494106,-7.577625726,-0.101526818,17.46103575,0.169788792,-0.185587074,0,-0.007899141,0,0.844294569,0.742753574,-6.729151487,0.339145819,17.46103575,0.204074661,-0.151301205,0.026386728,0,0,0.823268908,0.670478228,-7.246509064,0.440672637,17.46103575,0.211973802,-0.143402064,0.034285869
16.53292,16.36029,16.56976,17.30784,17.48325,17.51121,A1BBK7,tr|A1BBK7|A1BBK7_PARDP Short-chain dehydrogenase/reductase SDR OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_4841 PE=1 SV=1,2594,A1BBK7,Pden_4841,Short-chain dehydrogenase/reductase SDR,,+,-0.946442286,3.322659424,+,-0.946442286,3.322659424,15.79,17.41280905,17.23859121,17.34859194,-0.946442447,0.000476197,0.000476224,3.322659424,-0.946442286,3.322659424,-0.946442286,Pden_4841,Short-chain dehydrogenase/reductase SDR,0,0,0.000262679,4.97E-06,4.48108366,10.15269507,17.08502852,1.035905323,0.655443773,0,0.845674548,0,0.450519156,0.259040153,-6.04763367,-1.209762963,17.08502852,0.089462876,-0.290998673,-0.100767899,0,0,0.000304226,2.03E-06,5.566798517,-11.36245803,17.08502852,-0.756211672,-1.136673222,-0.946442447
14.27843,13.79557,13.77049,16.09709,16.13917,16.12905,A1BBL1,tr|A1BBL1|A1BBL1_PARDP Sorbitol-binding protein / mannitol-binding protein OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_4845 PE=3 SV=1,2595,A1BBL1,Pden_4845,Sorbitol-binding protein / mannitol-binding protein,,+,-2.173605283,3.709113583,+,-2.173605283,3.709113583,24.293,16.1316675,16.53298548,16.53763648,-2.173605561,0.005511014,0.005511094,3.709113583,-2.173605283,3.709113583,-2.173605283,Pden_4845,Sorbitol-binding protein / mannitol-binding protein,1,1,2.11E-05,1.64E-07,8.116303689,15.92478433,15.49023369,2.80554655,2.099647397,0,2.452596974,0,0.270688302,0.106305948,-5.265717956,1.811499454,15.49023369,0.63194099,-0.073958164,0.278991413,-1,-1,8.98E-05,4.33E-07,7.182646401,-14.11328488,15.49023369,-1.820655984,-2.526555138,-2.173605561
17.55726,17.55817,17.52984,17.4987,17.51624,17.59809,A1BBL2,tr|A1BBL2|A1BBL2_PARDP Periplasmic binding protein/LacI transcriptional regulator OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_4846 PE=4 SV=1,2596,A1BBL2,Pden_4846,Periplasmic binding protein/LacI transcriptional regulator,,,0.010744731,0.122650722,,0.010744731,0.122650722,13.125,17.53644484,17.39422515,17.38838086,0.0107449,0.764552968,0.764579744,0.122650722,0.010744731,0.122650722,0.010744731,Pden_4846,Periplasmic binding protein/LacI transcriptional regulator,0,0,0.226513924,0.098206482,-5.969831653,-1.857769366,17.50859578,0.024937068,-0.24241846,0,-0.108740696,0,0.302587076,0.130514544,-5.457904146,-1.674199218,17.50859578,0.035681967,-0.231673561,-0.097995797,0,0,0.93996433,0.858668231,-7.334678981,0.183570147,17.50859578,0.144422664,-0.122932864,0.0107449
14.18642,13.79774,13.68756,16.10292,16.19951,16.17808,A1BBL7,"tr|A1BBL7|A1BBL7_PARDP Monosaccharide ABC transporter substrate-binding protein, CUT2 family OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_4851 PE=4 SV=1",2597,A1BBL7,Pden_4851,"Monosaccharide ABC transporter substrate-binding protein, CUT2 family",CUT1 family ABC transporters likely play an important role in polysaccharide utilization.,+,-2.269597371,3.90753842,+,-2.269597371,3.90753842,44.654,16.52801045,16.64791168,16.72610684,-2.269598102,0.00338432,0.003384266,3.90753842,-2.269597371,3.90753842,-2.269597371,Pden_4851,"Monosaccharide ABC transporter substrate-binding protein, CUT2 family",1,1,2.49E-06,8.33E-09,11.09682068,22.61936726,15.5615841,3.020950243,2.465924521,0,2.743437382,0,0.053823678,0.004115693,-2.032509264,3.906757549,15.5615841,0.751352141,0.196326419,0.47383928,-1,-1,1.78E-05,3.97E-08,9.530938892,-18.71260971,15.5615841,-1.992085241,-2.547110963,-2.269598102
16.27253,15.9819,16.25284,16.38594,16.49856,16.53189,A1BBM2,tr|A1BBM2|A1BBM2_PARDP TRAP dicarboxylate transporter-DctP subunit OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_4856 PE=3 SV=1,2598,A1BBM2,Pden_4856,TRAP dicarboxylate transporter-DctP subunit,,+,-0.303044955,1.365772094,,-0.303044955,1.365772094,29.906,16.01393032,16.99458855,16.82728289,-0.303045126,0.065398646,0.065396221,1.365772094,-0.303044955,1.365772094,-0.303044955,Pden_4856,TRAP dicarboxylate transporter-DctP subunit,0,0,0.205345808,0.084607961,-5.822843101,1.958158838,16.4177184,0.96112613,-0.075434446,0,0.442845842,0,0.707802905,0.553053124,-6.585557266,0.61816547,16.4177184,0.658081004,-0.378479572,0.139800716,0,0,0.440644235,0.21578493,-6.446773231,-1.339993369,16.4177184,0.215235162,-0.821325414,-0.303045126
18.135,18.01408,18.11979,18.16162,18.11926,18.0426,A1BBM7,"tr|A1BBM7|A1BBM7_PARDP Amino acid ABC transporter ATP-binding protein, PAAT family OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_4861 PE=3 SV=1",2600,A1BBM7,Pden_4861,"Amino acid ABC transporter ATP-binding protein, PAAT family",,,-0.0182031,0.129647883,,-0.0182031,0.129647883,30.47,18.3656269,18.23095037,18.36955545,-0.018204298,0.742031785,0.742024995,0.129647883,-0.0182031,0.129647883,-0.0182031,Pden_4861,"Amino acid ABC transporter ATP-binding protein, PAAT family",0,0,0.033495405,0.005955567,-3.139012246,3.642472504,18.17316456,0.378148379,0.086694946,0,0.232421662,0,0.087409043,0.009182167,-2.862603938,3.357177864,18.17316456,0.359944081,0.068490648,0.214217365,0,0,0.896017478,0.782269156,-7.308303776,-0.28529464,18.17316456,0.127522419,-0.163931015,-0.018204298
18.27954,18.21522,18.31821,18.56279,18.50268,18.38406,A1BBN0,"tr|A1BBN0|A1BBN0_PARDP Amino acid ABC transporter substrate-binding protein, PAAT family OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_4864 PE=4 SV=1",2601,A1BBN0,Pden_4864,"Amino acid ABC transporter substrate-binding protein, PAAT family",,+,-0.21218427,1.606825125,,-0.21218427,1.606825125,28.425,18.64556796,18.58644908,18.62755918,-0.212184445,0.035760493,0.035762388,1.606825125,-0.21218427,1.606825125,-0.21218427,Pden_4864,"Amino acid ABC transporter substrate-binding protein, PAAT family",0,0,0.004737074,0.000355456,-0.128008128,5.728962476,18.45800741,0.487943072,0.209795344,0,0.348869208,0,0.182739176,0.053232816,-4.616704488,2.244571494,18.45800741,0.275758627,-0.002389101,0.136684763,0,0,0.057177089,0.007560715,-3.169498937,-3.484390981,18.45800741,-0.073110581,-0.351258309,-0.212184445
19.02784,18.91029,18.94269,18.88278,19.0705,19.02773,A1BBN1,tr|A1BBN1|A1BBN1_PARDP Aldehyde dehydrogenase OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_4865 PE=4 SV=1,2602,A1BBN1,Pden_4865,Aldehyde dehydrogenase,,,-0.033400218,0.191735579,,-0.033400218,0.191735579,97.294,18.94384757,19.03729116,18.92188038,-0.033400506,0.648055041,0.648017589,0.191735579,-0.033400218,0.191735579,-0.033400218,Pden_4865,Aldehyde dehydrogenase,0,0,0.95179905,0.914988523,-7.576630533,0.109976614,18.97387158,0.16112356,-0.146318676,0,0.007402442,0,0.82308458,0.708832599,-6.710580312,-0.386248075,18.97387158,0.127723054,-0.179719182,-0.025998064,0,0,0.803342237,0.63235287,-7.218268235,-0.496224688,18.97387158,0.120320612,-0.187121624,-0.033400506
16.48337,16.38726,16.57456,16.67478,16.63658,16.62314,A1BBN2,tr|A1BBN2|A1BBN2_PARDP Malate/L-lactate dehydrogenase OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_4866 PE=4 SV=1,2603,A1BBN2,Pden_4866,Malate/L-lactate dehydrogenase,,+,-0.163104375,1.355364992,,-0.163104375,1.355364992,52.331,16.62537134,16.67587743,16.70274298,-0.163104059,0.084830196,0.084828213,1.355364992,-0.163104375,1.355364992,-0.163104375,Pden_4866,Malate/L-lactate dehydrogenase,0,0,0.058298244,0.013330259,-3.979840426,3.116404457,16.5981885,0.322766432,0.049763897,0,0.186265164,0,0.822411956,0.707933677,-6.710051236,0.387508704,16.5981885,0.159662373,-0.113340162,0.023161106,0,0,0.116527109,0.024561909,-4.382895056,-2.728895753,16.5981885,-0.026602792,-0.299605326,-0.163104059
20.05238,20.10851,19.9533,20.20645,20.19639,20.38736,A1BBN3,tr|A1BBN3|A1BBN3_PARDP Dihydrodipicolinate synthase OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_4867 PE=3 SV=1,2604,A1BBN3,Pden_4867,Dihydrodipicolinate synthase,,+,-0.225334803,1.369055346,,-0.225334803,1.369055346,35.375,19.26004151,19.98474955,19.89643029,-0.225334856,0.047636341,0.047634376,1.369055346,-0.225334803,1.369055346,-0.225334803,Pden_4867,Dihydrodipicolinate synthase,0,0,0.222425313,0.095360518,-5.936584079,-1.881512575,20.00506811,0.070707761,-0.719355893,0,-0.324324066,0,0.097232302,0.012235245,-3.143276968,-3.188755574,20.00506811,-0.154627095,-0.944690749,-0.549658922,0,0,0.455769228,0.22619282,-6.486682521,-1.307243,20.00506811,0.169696971,-0.620366683,-0.225334856
18.92482,18.85005,18.83122,18.90045,18.83075,18.87123,A1BBN4,"tr|A1BBN4|A1BBN4_PARDP Transcriptional regulator, GntR family OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_4868 PE=4 SV=1",2605,A1BBN4,Pden_4868,"Transcriptional regulator, GntR family",,,0.001221339,0.011512456,,0.001221339,0.011512456,45.928,19.30068189,18.9329479,18.99380396,0.001221784,0.974043239,0.974006256,0.011512456,0.001221339,0.011512456,0.001221339,Pden_4868,"Transcriptional regulator, GntR family",0,0,0.15236877,0.053391284,-5.383260185,2.242709343,18.93732728,0.418025243,-0.003795122,0,0.207115061,0,0.181716168,0.052275438,-4.599154114,2.255939221,18.93732728,0.419247027,-0.002573338,0.208336845,0,0,0.995861869,0.989750649,-7.353306089,0.013229878,18.93732728,0.212131967,-0.209688398,0.001221784
16.81797,16.55245,16.73311,16.61666,16.7118,16.4853,A1BBN6,"tr|A1BBN6|A1BBN6_PARDP Transcriptional regulator, XRE family OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_4870 PE=4 SV=1",2606,A1BBN6,Pden_4870,"Transcriptional regulator, XRE family",,,0.096588771,0.400054034,,0.096588771,0.400054034,29.637,16.84996836,16.51693331,16.76678974,0.096588436,0.399561922,0.399568314,0.400054034,0.096588771,0.400054034,0.096588771,Pden_4870,"Transcriptional regulator, XRE family",0,0,0.9577548,0.927489134,-7.578470644,0.093751425,16.67233148,0.255037076,-0.234928557,0,0.010054259,0,0.532755044,0.347618161,-6.276187108,0.994394938,16.67233148,0.351625512,-0.138340122,0.106642695,0,0,0.623143523,0.392693757,-6.922151608,0.900643513,16.67233148,0.341571252,-0.148394381,0.096588436
15.67409,15.57808,15.63434,15.73777,15.8854,16.00591,A1BBN9,tr|A1BBN9|A1BBN9_PARDP Putative spermidine/putrescine transport system substrate-binding protein OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_4873 PE=3 SV=1,2608,A1BBN9,Pden_4873,Putative spermidine/putrescine transport system substrate-binding protein,,+,-0.247522672,1.400408663,,-0.247522672,1.400408663,9.571,15.83863159,16.03027977,16.22982531,-0.247522644,0.072080886,0.072081745,1.400408663,-0.247522672,1.400408663,-0.247522672,Pden_4873,Putative spermidine/putrescine transport system substrate-binding protein,0,0,0.027299873,0.004428376,-2.826686102,3.841859257,15.84603568,0.644280343,0.163871928,0,0.404076135,0,0.35822277,0.172871608,-5.707257092,1.488473159,15.84603568,0.396757699,-0.083650716,0.156553492,0,0,0.172916164,0.044737404,-4.983438519,-2.353386098,15.84603568,-0.007318436,-0.487726851,-0.247522644
14.06496,13.76142,13.89166,13.89276,13.91355,13.90625,A1BBP2,tr|A1BBP2|A1BBP2_PARDP Dihydrodipicolinate synthetase OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_4876 PE=3 SV=1,2609,A1BBP2,Pden_4876,Dihydrodipicolinate synthetase,,,0.001826922,0.006804668,,0.001826922,0.006804668,5.98,13.95389801,13.78094219,13.89154599,0.001827217,0.985329291,0.985324922,0.006804668,0.001826922,0.006804668,0.001826922,Pden_4876,Dihydrodipicolinate synthetase,0,0,0.819289805,0.718323133,-7.506432237,-0.372979316,13.89522161,0.156526936,-0.217632809,0,-0.030552936,0,0.839752239,0.734393569,-6.724822729,-0.350673303,13.89522161,0.158354154,-0.215805592,-0.028725719,0,0,0.994160145,0.982720292,-7.353126523,0.022306014,13.89522161,0.18890709,-0.185252656,0.001827217
18.53364,18.29187,18.47213,18.53123,18.66496,18.52435,A1BBP7,tr|A1BBP7|A1BBP7_PARDP Substrate-binding region of ABC-type glycine betaine transport system OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_4881 PE=4 SV=1,2610,A1BBP7,Pden_4881,Substrate-binding region of ABC-type glycine betaine transport system,,,-0.140966415,0.755391066,,-0.140966415,0.755391066,39.358,18.71507871,18.79059236,18.93878968,-0.140966945,0.18867297,0.188667662,0.755391066,-0.140966415,0.755391066,-0.140966415,Pden_4881,Substrate-binding region of ABC-type glycine betaine transport system,0,0,0.015873005,0.001832407,-1.889235124,4.459619505,18.60695987,0.578039409,0.186508676,0,0.382274042,0,0.121724501,0.021419428,-3.719314568,2.815095242,18.60695987,0.437072464,0.045541731,0.241307097,0,0,0.332923648,0.136578261,-6.047398107,-1.644524262,18.60695987,0.054798422,-0.336732312,-0.140966945
18.82773,18.79848,18.84447,18.64302,18.66377,18.64306,A1BBQ4,tr|A1BBQ4|A1BBQ4_PARDP Substrate-binding region of ABC-type glycine betaine transport system OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_4888 PE=4 SV=1,2611,A1BBQ4,Pden_4888,Substrate-binding region of ABC-type glycine betaine transport system,,+,0.173605601,3.484518202,+,0.173605601,3.484518202,49.249,18.9677942,18.80704838,19.00507501,0.173606107,0.001441227,0.001442172,3.484518202,0.173605601,3.484518202,0.173605601,Pden_4888,Substrate-binding region of ABC-type glycine betaine transport system,0,0,0.265979945,0.125881377,-6.20060567,1.697737919,18.80004908,0.241748632,-0.035584381,0,0.103082126,0,0.03368344,0.001602578,-1.066787805,4.556988917,18.80004908,0.415354739,0.138021725,0.276688232,0,0,0.102878966,0.01997242,-4.172613858,2.859250998,18.80004908,0.312272614,0.0349396,0.173606107
16.23924,16.14134,16.20778,16.25381,16.22115,16.24169,A1BBS7,tr|A1BBS7|A1BBS7_PARDP Extracellular solute-binding protein OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_4911 PE=4 SV=1,2612,A1BBS7,Pden_4911,Extracellular solute-binding protein,,,-0.04275767,0.63416193,,-0.04275767,0.63416193,13.024,16.39134622,16.40883934,16.51318303,-0.04275814,0.27361432,0.273670343,0.63416193,-0.04275767,0.63416193,-0.04275767,Pden_4911,Extracellular solute-binding protein,0,0,0.015977816,0.00186823,-1.90990184,4.445635767,16.29093124,0.365815006,0.117518018,0,0.241666512,0,0.062966225,0.00580931,-2.394289529,3.659067882,16.29093124,0.323056866,0.074759878,0.198908372,0,0,0.670973355,0.452972055,-7.020982607,-0.786567885,16.29093124,0.081390354,-0.166906634,-0.04275814
